# Program:featureCounts v2.0.1; Command:"/opt/subread-2.0.1-Linux-x86_64/bin/featureCounts" "-p" "-T" "10" "-a" "genes/chrX.gtf" "-o" "featurecounts_out/all_featureCountx.txt" "sorted_bam/ERR188044.bam" "sorted_bam/ERR188104.bam" "sorted_bam/ERR188234.bam" "sorted_bam/ERR188245.bam" "sorted_bam/ERR188257.bam" "sorted_bam/ERR188273.bam" "sorted_bam/ERR188337.bam" "sorted_bam/ERR188383.bam" "sorted_bam/ERR188401.bam" "sorted_bam/ERR188428.bam" "sorted_bam/ERR188454.bam" "sorted_bam/ERR204916.bam" 
Geneid	Chr	Start	End	Strand	Length	sorted_bam/ERR188044.bam	sorted_bam/ERR188104.bam	sorted_bam/ERR188234.bam	sorted_bam/ERR188245.bam	sorted_bam/ERR188257.bam	sorted_bam/ERR188273.bam	sorted_bam/ERR188337.bam	sorted_bam/ERR188383.bam	sorted_bam/ERR188401.bam	sorted_bam/ERR188428.bam	sorted_bam/ERR188454.bam	sorted_bam/ERR204916.bam
NM_000533	chrX;chrX;chrX;chrX;chrX;chrX;chrX	103776793;103785582;103786465;103787798;103788437;103789333;103790527	103776999;103785768;103786726;103787966;103788510;103789398;103792618	+;+;+;+;+;+;+	3057	0	0	0	0	0	0	0	0	0	0	0	0
NM_001172285	chrX;chrX;chrX;chrX;chrX;chrX;chrX	103718574;103722152;103723856;103724078;103724541;103724898;103728133	103719271;103722292;103723938;103724301;103724608;103725028;103728624	-;-;-;-;-;-;-	1837	0	0	0	0	0	0	0	0	0	0	0	0
NM_001024452	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	103707344;103713520;103719057;103722152;103723856;103724078;103724541;103724898;103728133	103707514;103713669;103719271;103722292;103723938;103724301;103724608;103725028;103728624	-;-;-;-;-;-;-;-;-	1675	0	0	0	0	0	0	0	0	0	0	0	0
NR_038978	chrX;chrX;chrX	103687284;103687952;103691419	103687486;103689480;103692556	+;+;+	2870	17	33	47	19	14	7	48	20	23	8	29	20
NM_016370	chrX;chrX;chrX	103822325;103827005;103832060	103825826;103827078;103832282	-;-;-	3799	28	58	40	16	50	9	73	38	24	27	34	39
NR_003238	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	103975924;103976725;103976984;103978012;104060504;104061683;104062079;104062561	103976301;103976783;103977179;103978357;104060849;104061878;104062137;104062938	+;+;+;+;-;-;-;-	1958	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164416	chrX;chrX;chrX	104039949;104040828;104041088	104040404;104040886;104042454	+;+;+	1882	0	0	0	0	0	0	0	0	0	0	0	0
NM_194324	chrX;chrX;chrX;chrX;chrX;chrX	103962627;103964506;103965539;104072873;104074241;104076140	103962723;103964622;103965990;104073324;104074357;104076236	+;+;+;-;-;-	1332	53	45	22	10	24	7	42	34	36	18	2	30
NR_130172	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	103975924;103976725;103976984;103978012;104060504;104061683;104062079;104062561	103976301;103976783;103977179;103978357;104060849;104061878;104062137;104062938	+;+;+;+;-;-;-;-	1958	0	0	0	0	0	0	0	0	0	0	0	0
NM_001002916	chrX;chrX;chrX	104011147;104012690;104013170	104011463;104012748;104013687	-;-;-	894	0	1	0	0	2	0	0	0	0	0	0	0
NR_026694	chrX;chrX;chrX;chrX	104112526;104113195;104113434;104115252	104113001;104113246;104113573;104115847	+;+;+;+	1264	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143978	chrX;chrX;chrX	104112526;104113195;104113434	104113001;104113246;104115847	+;+;+	2942	9	11	15	3	7	5	12	6	14	16	8	7
NR_039980	chrX	104122315	104124632	-	2318	62	63	77	18	29	26	108	38	57	35	48	26
NM_207318	chrX;chrX;chrX;chrX;chrX;chrX	104166475;104175623;104186066;104186460;104188040;104189608	104166982;104175842;104186215;104186621;104188306;104195901	+;+;+;+;+;+	7601	1357	1806	1246	696	1067	573	1237	1188	1505	827	1390	1195
NM_001012755	chrX;chrX	104099214;104156878	104105288;104157027	-;-	6225	227	163	264	93	191	57	367	170	349	160	126	115
NM_153448	chrX;chrX;chrX;chrX	104250038;104252783;104254154;104254768	104250896;104252828;104254577;104254918	-;-;-;-	1480	0	0	0	0	0	0	0	0	0	0	0	0
NM_031274	chrX;chrX;chrX	105218929;105219963;105220595	105219758;105220429;105220693	-;-;-	1396	0	0	0	0	0	0	0	0	0	0	0	0
NM_001291277	chrX;chrX;chrX	105218929;105219963;105220595	105219758;105220403;105220693	-;-;-	1370	0	0	0	0	0	0	0	0	0	0	0	0
NR_039765	chrX	106639814	106639896	+	83	0	4	0	2	2	0	4	2	1	0	1	1
NM_018015	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	106611930;106622651;106625090;106632625;106632932;106633130;106636543;106637760;106639527;106640552;106648313;106662015;106669163;106678128	106612723;106622793;106625282;106632733;106633023;106633252;106636647;106637924;106639687;106640721;106648386;106662305;106669330;106679443	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3904	21	33	25	12	17	15	26	17	41	20	19	46
NM_001184782	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	106611930;106622651;106625090;106632625;106632932;106633130;106636543;106637760;106640552;106648313;106662015;106669163;106678128	106612723;106622793;106625282;106632733;106633023;106633252;106636647;106637794;106640721;106648386;106662305;106669330;106679443	+;+;+;+;+;+;+;+;+;+;+;+;+	3613	0	0	0	0	0	0	0	0	0	0	0	0
NM_024539	chrX;chrX;chrX;chrX;chrX;chrX;chrX	106693838;106772913;106785065;106787918;106790186;106791066;106795580	106694408;106773160;106785136;106788000;106790282;106791234;106797016	+;+;+;+;+;+;+	2677	0	0	0	0	0	0	0	0	0	0	0	0
NM_194463	chrX;chrX;chrX;chrX;chrX;chrX;chrX	106726664;106772913;106785065;106787918;106790186;106791066;106795580	106727397;106773160;106785136;106788000;106790282;106791234;106797016	+;+;+;+;+;+;+	2840	0	0	0	0	0	0	0	0	1	1	0	0
NM_020384	chrX;chrX	106920376;106928051	106920551;106930861	+;+	2987	0	0	0	0	0	0	0	0	0	0	0	0
NM_138382	chrX;chrX;chrX;chrX	106900063;106901474;106902140;106903133	106900908;106901538;106902215;106903331	-;-;-;-	1186	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171706	chrX;chrX	106900063;106903133	106900908;106903331	-;-	1045	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171095	chrX;chrX	106918360;106928051	106918469;106930861	+;+	2921	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171092	chrX;chrX	106900164;106928051	106900504;106930861	+;+	3152	0	0	0	0	0	0	0	0	0	0	0	0
NR_033676	chrX;chrX;chrX;chrX;chrX;chrX;chrX	107123427;107147743;107153172;107153454;107167649;107175089;107206273	107124332;107147809;107153306;107153503;107167784;107175193;107206440	-;-;-;-;-;-;-	1567	0	0	0	0	0	0	0	0	0	0	0	0
NM_017681	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	107123427;107147743;107153172;107153454;107154096;107167649;107175089;107193029;107206273	107124332;107147809;107153306;107153503;107154246;107167784;107175193;107193072;107206440	-;-;-;-;-;-;-;-;-	1762	1	12	6	3	6	0	6	6	4	4	5	5
NM_032428	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	107522450;107525595;107526582;107530409;107533505;107545737;107550049;107552795;107554385;107560257;107560727;107563111;107564887;107576315;107597321;107600303	107522483;107525652;107526736;107530511;107533550;107545841;107550156;107552926;107554504;107560393;107560853;107563200;107565066;107576459;107598142;107605244	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7304	1	0	2	0	11	1	1	1	1	1	0	1
NR_046750	chrX;chrX	107512983;107545715	107513332;107545821	-;-	457	0	0	0	0	0	0	0	0	0	0	0	0
NM_002764	chrX;chrX;chrX;chrX;chrX;chrX;chrX	107628424;107639295;107640902;107642366;107645177;107647606;107649940	107628750;107639478;107641000;107642490;107645350;107647765;107651026	+;+;+;+;+;+;+	2156	537	689	602	384	386	215	599	444	728	385	460	523
NM_001204402	chrX;chrX;chrX;chrX	107628424;107645177;107647606;107649940	107628750;107645350;107647765;107651026	+;+;+;+	1748	0	0	0	0	0	0	0	0	0	0	0	0
NM_004089	chrX;chrX;chrX	107713222;107715899;107716690	107714749;107715950;107717061	-;-;-	1952	98	147	187	119	156	34	224	165	177	119	327	323
NM_001015881	chrX;chrX;chrX	107713222;107715899;107716315	107714749;107715950;107716481	-;-;-	1747	1	1	3	2	5	3	5	2	5	2	6	4
NR_110395	chrX;chrX;chrX;chrX	107894597;107933030;107934635;107935792	107896360;107933120;107934680;107935980	-;-;-;-	2090	0	0	0	1	0	0	0	0	0	0	0	0
NM_031273	chrX;chrX;chrX	107980864;107981669;107982310	107981559;107982159;107982370	-;-;-	1248	1	0	1	0	0	0	0	0	0	0	0	0
NM_182607	chrX;chrX;chrX;chrX;chrX;chrX;chrX	108044970;108058038;108066936;108072677;108073250;108076077;108077048	108045179;108058201;108067134;108072832;108073369;108076218;108079184	+;+;+;+;+;+;+	3128	0	0	0	0	0	0	0	0	0	0	0	0
NM_002814	chrX;chrX;chrX;chrX;chrX	108084205;108087686;108087953;108088752;108091407	108085127;108087852;108088099;108088850;108091644	-;-;-;-;-	1574	3	14	6	3	13	3	10	15	13	8	9	11
NM_170750	chrX;chrX;chrX;chrX;chrX	108084205;108087765;108087953;108088752;108091407	108085127;108087852;108088099;108088850;108091644	-;-;-;-;-	1495	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170553	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	108044970;108058038;108061428;108066936;108072677;108073250;108076077;108077048	108045179;108058201;108061535;108067134;108072832;108073369;108076218;108079184	+;+;+;+;+;+;+;+	3236	0	0	0	0	0	0	0	0	0	0	0	0
NR_110652	chrX;chrX;chrX	108736540;108737265;108738429	108736591;108737879;108738903	+;+;+	1142	0	0	0	0	0	0	0	0	1	0	1	0
NM_003604	chrX	108732497	108736377	-	3881	1	0	0	0	0	0	2	0	0	0	0	0
NR_106735	chrX	109054542	109054590	+	49	0	0	0	73	22	0	30	6	0	7	2	8
NM_018698	chrX;chrX;chrX;chrX;chrX	109535781;109536937;109538045;109541475;109542507	109535977;109537021;109538131;109541619;109544698	+;+;+;+;+	2706	0	0	0	0	0	0	0	0	0	0	0	0
NM_001242618	chrX;chrX;chrX;chrX	109537118;109538045;109541475;109542507	109537270;109538131;109541619;109544698	+;+;+;+	2577	1	2	3	1	0	1	0	1	1	2	0	3
NM_001242617	chrX;chrX;chrX;chrX	109536830;109538045;109541475;109542507	109537021;109538131;109541619;109544698	+;+;+;+	2616	4	2	3	0	2	0	1	0	4	1	1	0
NM_012282	chrX	109623700	109625164	-	1465	7	6	11	11	18	10	9	16	17	4	16	6
NR_030381	chrX	110055329	110055426	+	98	0	0	0	0	0	0	0	0	0	0	0	0
NR_039774	chrX	110082118	110082218	+	101	0	0	0	0	0	0	0	0	0	1	0	0
NR_004379	chrX	110224989	110225060	-	72	0	0	0	0	0	0	0	0	0	0	0	0
NM_020769	chrX;chrX;chrX;chrX	110419057;110445153;110450567;110455202	110419135;110445268;110454664;110456334	+;+;+;+	5426	33	4	7	2	3	4	2	3	2	3	2	7
NR_002718	chrX	110520312	110523021	+	2710	0	0	0	0	0	1	0	0	0	0	0	0
NM_014289	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	111245099;111247368;111247871;111248569;111248935;111250917;111251209;111251549;111252307;111253008;111254272;111263772;111270371	111246759;111247504;111247992;111248771;111249057;111251103;111251286;111251742;111252499;111253216;111254403;111263951;111270546	-;-;-;-;-;-;-;-;-;-;-;-;-	3595	0	1	0	0	0	1	0	0	0	0	0	0
NM_000555	chrX;chrX;chrX;chrX;chrX;chrX;chrX	111293779;111312642;111330919;111333051;111400990;111410035;111410754	111301743;111312736;111331041;111333153;111401330;111410420;111411146	-;-;-;-;-;-;-	9406	0	0	0	0	0	0	0	0	0	0	0	0
NR_033974	chrX;chrX;chrX	111511662;111511998;111518075	111511834;111512094;111522399	+;+;+	4595	1	0	0	0	0	0	1	0	1	9	0	0
NM_001039210	chrX;chrX;chrX;chrX	111681118;111682132;111684965;111687887	111681299;111682235;111685103;111690395	+;+;+;+	2934	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257230	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	111681118;111682236;111684965;111708027;111708965;111711675;111712484;111713225;111717846;111718112;111720095;111721603;111722793;111723798;111724934;111726809;111727332;111727614;111728185;111730395;111730525;111735051;111736714;111752790;111757588;111759734	111681299;111682294;111685103;111708393;111709048;111711725;111712530;111713297;111717927;111718274;111720170;111721711;111722857;111723898;111725061;111727055;111727445;111727770;111728305;111730427;111730580;111735122;111736879;111752830;111757762;111760647	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3822	0	0	0	0	0	0	0	0	0	0	0	0
NR_033125	chrX;chrX;chrX;chrX;chrX	111681118;111682236;111684965;111686137;111687887	111681299;111682294;111685103;111686174;111690395	+;+;+;+;+	2927	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257241	chrX;chrX;chrX;chrX	111681170;111682132;111684965;111687887	111681424;111682235;111685103;111690395	+;+;+;+	3007	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257239	chrX;chrX;chrX;chrX	111681657;111682132;111684965;111687887	111681826;111682294;111685103;111690395	+;+;+;+	2981	0	0	1	0	1	0	1	3	1	0	1	0
NM_001257240	chrX;chrX;chrX;chrX	111681170;111682132;111684965;111687887	111681424;111682294;111685103;111690395	+;+;+;+	3066	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257237	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	111681170;111682132;111684965;111708027;111708965;111711675;111712484;111713225;111717846;111718112;111720095;111721603;111722793;111723798;111724934;111726809;111727332;111727614;111728185;111730395;111730525;111735051;111736714;111752790;111757588;111759734	111681424;111682294;111685103;111708393;111709048;111711725;111712530;111713297;111717927;111718274;111720170;111721711;111722857;111723898;111725061;111727055;111727445;111727770;111728305;111730427;111730580;111735122;111736879;111752830;111757762;111760647	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3999	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257235	chrX;chrX;chrX;chrX	111681170;111682236;111684965;111687887	111681424;111682294;111685103;111690395	+;+;+;+	2962	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257234	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	111681170;111682236;111684965;111708027;111708965;111711675;111712484;111713225;111717846;111718112;111720095;111721603;111722793;111723798;111724934;111726809;111727332;111727614;111728185;111730395;111730525;111735051;111736714;111752790;111757588;111759734	111681424;111682294;111685103;111708393;111709048;111711725;111712530;111713297;111717927;111718274;111720170;111721711;111722857;111723898;111725061;111727055;111727445;111727770;111728305;111730427;111730580;111735122;111736879;111752830;111757762;111760647	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3895	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257231	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	111681170;111682132;111684965;111708027;111708965;111711675;111712484;111713225;111717846;111718112;111720095;111721603;111722793;111723798;111724934;111726809;111727332;111727614;111728185;111730395;111730525;111735051;111736714;111744668;111752790;111757588;111759734	111681424;111682235;111685103;111708393;111709048;111711725;111712530;111713297;111717927;111718274;111720170;111721711;111722857;111723898;111725061;111727055;111727445;111727770;111728305;111730427;111730580;111735122;111736879;111744904;111752830;111757762;111760647	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4177	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099922	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	111681118;111682132;111684965;111708027;111708965;111711675;111712484;111713225;111717846;111718112;111720095;111721603;111722793;111723798;111724934;111726809;111727332;111727614;111728185;111730395;111730525;111735051;111736714;111744668;111752790;111757588;111759734	111681299;111682294;111685103;111708393;111709048;111711725;111712530;111713297;111717927;111718274;111720170;111721711;111722857;111723898;111725061;111727055;111727445;111727770;111728305;111730427;111730580;111735122;111736879;111744904;111752830;111757762;111760647	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4163	0	0	0	0	0	0	0	0	0	0	0	0
NM_018466	chrX;chrX;chrX;chrX	111681118;111682132;111684965;111687887	111681299;111682294;111685103;111690395	+;+;+;+	2993	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168385	chrX;chrX;chrX;chrX;chrX	111681118;111682132;111684965;111686137;111687887	111681299;111682294;111685103;111686174;111690395	+;+;+;+;+	3031	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195578	chrX;chrX;chrX;chrX	111876200;111895951;111896407;111901540	111876273;111896096;111896495;111903985	+;+;+;+	2755	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195577	chrX;chrX;chrX;chrX	111881897;111895951;111896407;111901540	111882016;111896096;111896495;111903985	+;+;+;+	2801	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195576	chrX;chrX;chrX;chrX	111876051;111895951;111896407;111901540	111876189;111896096;111896495;111903985	+;+;+;+	2820	0	0	0	0	0	0	0	0	0	0	0	0
NM_178175	chrX;chrX;chrX;chrX	112630651;112660627;112671009;112679829	112631601;112660725;112671404;112680147	-;-;-;-	1765	87	65	35	10	47	11	69	51	87	23	39	34
NR_036255	chrX	112780718	112780788	-	71	0	0	0	0	0	0	0	0	0	0	0	0
NM_001113490	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	112774877;112778997;112780886;112782540;112790592;112791832;112804947;112809894;112811249;112815358;112822255	112778664;112779680;112781118;112782662;112790782;112791981;112805092;112809986;112811393;112815877;112823126	-;-;-;-;-;-;-;-;-;-;-	6945	85	36	48	0	5	19	28	28	3	2	25	43
NM_133265	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	112774877;112778997;112780886;112782540;112790592;112791832;112804947;112809894;112811249;112815358;112832294;112840452	112778664;112779680;112781118;112782662;112790782;112791981;112805092;112809986;112811393;112815877;112832370;112840815	-;-;-;-;-;-;-;-;-;-;-;-	6514	37	27	16	0	3	9	16	21	2	2	21	31
NR_031733	chrX	114651544	114651623	+	80	0	0	0	0	0	0	0	0	0	0	0	0
NR_031581	chrX	114639435	114639519	+	85	0	0	0	0	0	0	0	0	0	0	0	0
NR_031563	chrX	114652655	114652723	+	69	0	0	0	0	0	0	0	0	0	0	0	0
NR_002993	chrX	114630797	114630924	+	128	0	0	0	0	0	0	0	0	0	0	0	0
NR_031732	chrX	114763184	114763263	+	80	0	0	0	0	0	0	0	0	0	0	0	0
NR_031578	chrX	114715233	114715344	+	112	0	0	0	0	0	0	0	0	0	0	0	0
NR_029955	chrX	114823454	114823564	+	111	0	0	0	0	0	0	0	0	0	0	0	0
NM_000640	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	115003975;115005197;115007932;115009521;115010644;115013769;115014421;115015670;115017176;115017553	115004106;115005315;115008076;115009666;115010828;115013889;115014574;115015821;115017302;115017644	-;-;-;-;-;-;-;-;-;-	1373	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145346	chrX	115189400	115192868	+	3469	0	0	0	0	0	0	0	0	0	0	0	0
NM_016383	chrX;chrX;chrX;chrX	115289717;115301992;115303300;115306205	115289850;115302123;115303418;115307556	+;+;+;+	1737	0	0	0	0	0	0	0	0	0	0	0	0
NR_110384	chrX;chrX;chrX	115518189;115562404;115562626	115519711;115562530;115562731	-;-;-	1756	0	0	0	0	0	0	0	0	0	0	0	0
NR_110383	chrX;chrX;chrX;chrX;chrX	115518189;115520484;115527627;115562404;115562626	115519711;115520653;115527768;115562530;115562731	-;-;-;-;-	2068	0	0	0	0	0	0	0	0	0	0	0	0
NR_130730	chrX;chrX;chrX	115917271;115946386;115968961	115919149;115946456;115969111	-;-;-	2101	10	2	9	2	1	3	2	0	3	0	10	2
NM_000686	chrX;chrX;chrX	116170705;116170968;116172246	116170816;116171027;116174972	+;+;+	2899	7	6	10	0	3	1	0	1	1	2	53	1
NM_007231	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	116436579;116437790;116440966;116442687;116443643;116444918;116446741;116451442;116453017;116454324;116454977;116455357;116457609;116458809	116436757;116437955;116441097;116442848;116443790;116445050;116446881;116451670;116453142;116454442;116455076;116455466;116457776;116461458	+;+;+;+;+;+;+;+;+;+;+;+;+;+	4563	0	3	0	0	0	0	0	0	1	0	10	0
NM_001017978	chrX;chrX	116461686;116462782	116462007;116463033	-;-	574	0	0	0	0	0	0	0	0	0	0	0	0
NR_031685	chrX	118386394	118386471	+	78	0	0	0	0	0	0	0	0	0	0	1	0
NM_173798	chrX;chrX;chrX;chrX	118823743;118824339;118824589;118825131	118824005;118824390;118824713;118826973	+;+;+;+	2283	0	0	0	0	0	0	0	0	0	0	0	0
NM_001312891	chrX;chrX;chrX	118823743;118824589;118825131	118824005;118824713;118826973	+;+;+	2231	0	0	0	0	0	0	0	0	0	0	0	0
NR_110393	chrX;chrX;chrX;chrX;chrX;chrX;chrX	118839556;118841815;118845241;118845950;118847054;118855464;118881778	118839775;118841865;118845285;118846064;118847129;118855555;118882014	+;+;+;+;+;+;+	836	0	0	0	0	0	0	0	0	1	0	0	0
NM_006667	chrX;chrX;chrX	119236245;119240309;119243151	119236691;119240464;119244466	+;+;+	1919	136	105	132	84	92	41	134	97	115	90	97	105
NM_001282621	chrX;chrX	119236245;119243151	119236691;119244466	+;+	1763	0	0	0	0	0	0	0	0	0	0	0	0
NR_110396	chrX;chrX;chrX;chrX	119291529;119324905;119326182;119333050	119291621;119325023;119326317;119335610	+;+;+;+	2909	2	2	2	1	0	0	1	0	0	3	0	0
NM_001152	chrX;chrX;chrX;chrX	119468400;119469661;119470373;119470901	119468626;119470147;119470513;119471396	+;+;+;+	1351	12561	14300	19145	9056	9140	5706	10624	9870	12983	7745	10589	11537
NR_028443	chrX	119466033	119469120	-	3088	27	29	31	24	38	8	54	33	69	19	25	20
NM_017544	chrX;chrX;chrX	119588337;119592383;119605731	119591309;119592513;119605883	-;-;-	3257	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282161	chrX;chrX;chrX;chrX;chrX;chrX	119574467;119574908;119575375;119581507;119582588;119583127	119574755;119574981;119575400;119581596;119582676;119584429	+;+;+;+;+;+	1871	0	0	0	0	0	0	0	0	0	0	0	0
NR_030413	chrX	119646738	119646848	-	111	0	0	4	1	1	0	1	0	0	0	0	0
NM_181762	chrX;chrX;chrX;chrX;chrX	119574467;119574901;119575375;119582588;119583127	119574755;119574981;119575400;119582676;119584429	+;+;+;+;+	1788	0	0	0	0	0	0	0	0	0	0	0	0
NM_001173488	chrX;chrX	119588337;119592383	119591309;119593150	-;-	3741	5	4	5	9	4	4	11	3	9	1	5	2
NM_001173487	chrX;chrX;chrX;chrX	119588337;119592383;119603462;119605731	119591309;119592513;119603559;119605883	-;-;-;-	3355	2	1	0	0	2	1	0	0	2	1	0	0
NM_003336	chrX;chrX;chrX;chrX;chrX;chrX	119574467;119574901;119575375;119581507;119582588;119583127	119574755;119574981;119575400;119581596;119582676;119584429	+;+;+;+;+;+	1878	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170570	chrX;chrX;chrX;chrX;chrX;chrX	119538149;119541328;119542505;119544353;119560268;119565232	119539789;119541420;119542594;119544491;119560385;119565434	-;-;-;-;-;-	2284	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170569	chrX;chrX;chrX;chrX;chrX;chrX;chrX	119538149;119541328;119542505;119544353;119545463;119560268;119565125	119539789;119541420;119542594;119544491;119545504;119560385;119565409	-;-;-;-;-;-;-	2408	0	0	2	1	0	1	0	0	0	0	1	1
NM_022101	chrX;chrX;chrX;chrX;chrX;chrX;chrX	119538149;119541328;119542505;119544353;119545463;119560268;119565232	119539789;119541420;119542594;119544491;119545504;119560385;119565434	-;-;-;-;-;-;-	2326	0	0	0	0	0	0	0	0	0	0	0	0
NM_001000	chrX;chrX;chrX	119786504;119789908;119791574	119786732;119790011;119791659	-;-;-	419	6089	6332	9125	5518	5455	4113	4142	6416	7382	4876	5627	6468
NM_001105576	chrX	119758613	119760202	+	1590	60	57	122	81	21	39	30	56	27	39	65	105
NR_002584	chrX	119787353	119787484	-	132	0	9	7	5	0	2	6	4	5	3	4	4
NM_006978	chrX	119870532	119871828	-	1297	902	743	1083	705	569	402	787	618	746	470	853	680
NM_001008534	chrX;chrX;chrX;chrX;chrX;chrX	119895973;119896155;119903214;119903495;119919911;119920508	119895987;119896267;119903392;119903586;119919963;119920716	+;+;+;+;+;+	661	0	0	0	0	0	0	0	0	0	0	0	0
